seed_index,seed_base,maturity,n_int,n_bd,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,final_fit_time_sec,pricing_time_sec,posterior_std_time_sec,series_benchmark_time_sec,total_gpr_price_time_sec,total_gpr_with_std_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
2,20280701,2.0,800,800,0.04192377783159786,0.06809419376285986,0.0007133279077979042,0.0015279213919101116,0.0025725916955359343,13.02133929100819,0.12163579103071243,0.0016098329797387123,0.033295625005848706,0.0516419589985162,13.14458491501864,13.17788054002449,True,Optimization terminated successfully.,38,72,0.28830130598960674
2,20280701,2.5,800,800,0.126188191491045,0.354581791895086,0.002455769529699083,0.004911024789034098,0.02456270450265466,30.61894974997267,0.13754391705151647,0.0016901670023798943,0.029104999965056777,0.057229458005167544,30.758183834026568,30.787288833991624,True,Optimization terminated successfully.,81,152,0.04133649721971351
2,20280701,3.0,800,800,0.08568358324506925,0.1978052782539379,0.0008421807695775985,0.0018404188933784885,0.002790954617248714,9.348702792078257,0.12871479208115488,0.0015176670858636498,0.027283666073344648,0.05899849999696016,9.478935251245275,9.50621891731862,True,Optimization terminated successfully.,26,50,0.997956649290887
3,20290701,0.5,800,800,0.014661619025496777,0.03679204508717859,0.0005011145924713974,0.0013503607811131456,0.0022706763307521094,16.904057124978863,0.12671275006141514,0.001643375027924776,0.02772095799446106,0.028548625065013766,17.032413250068203,17.060134208062664,True,Optimization terminated successfully.,50,91,0.021247557259340195
3,20290701,1.0,800,800,0.20220606767598623,0.585364087008788,0.006017311359933555,0.0011846363027056132,0.0016379179522860983,23.000112041947432,0.12648816592991352,0.0015475410036742687,0.032116707996465266,0.041038583032786846,23.12814774888102,23.160264456877485,True,Optimization terminated successfully.,62,120,0.623558955086383
3,20290701,1.5,800,800,0.1515388292515505,0.31792884669702204,0.0033576472409819515,0.0012855393701483176,0.0020349286797767116,9.362767542013898,0.12623308401089162,0.0013583749532699585,0.03165987494867295,0.043870458961464465,9.49035900097806,9.522018875926733,True,Optimization terminated successfully.,26,50,0.9434689484007648
3,20290701,2.0,800,800,0.0402939056005638,0.14014050273641265,0.0005689307764350917,0.003446190167533981,0.015367121841740623,16.951495292014442,0.13596933300141245,0.0016298330156132579,0.027738750097341835,0.05832425004336983,17.089094458031468,17.11683320812881,True,Optimization terminated successfully.,43,84,0.04542937292570423
3,20290701,2.5,800,800,0.04876310950070138,0.18635470500412055,0.0007467331745923861,0.005649325719311128,0.03791769857783706,23.48543983302079,0.1565159170422703,0.0016073330771178007,0.031145291053690016,0.05837254202924669,23.64356308314018,23.67470837419387,True,Optimization terminated successfully.,60,113,0.02412338619169396
3,20290701,3.0,800,800,0.09863267319738424,0.33509594828240097,0.0017327191304675963,0.004888830513884017,0.018116043235667588,31.231662458041683,0.14907291706185788,0.0018572909757494926,0.03825262503232807,0.06497574993409216,31.38259266607929,31.42084529111162,True,Optimization terminated successfully.,76,138,0.017878134099313395
4,20300701,0.5,800,800,0.021435902755458924,0.06586391110312384,0.0007283290667069264,0.0013858769115220285,0.0021158919749732414,26.645727541996166,0.1284137499751523,0.0016411669785156846,0.029839625000022352,0.03325829200912267,26.775782458949834,26.805622083949856,True,Optimization terminated successfully.,63,122,0.0217453983492984
4,20300701,1.0,800,800,0.031758718844237574,0.08708962263406445,0.000673046842048572,0.0013617259824358944,0.0028264269995808876,12.393330584047362,0.19200137490406632,0.0019529579440131783,0.04333995806518942,0.04492412507534027,12.587284916895442,12.630624874960631,True,Optimization terminated successfully.,30,58,0.08401344452099196
4,20300701,1.5,800,800,0.17485876192776634,0.5610012440204719,0.0012546940178215164,0.001258530899695447,0.0018579802457515727,15.106929625035264,0.21679758408572525,0.0019935419550165534,0.045929625048302114,0.057935125078074634,15.325720751076005,15.371650376124308,True,Optimization terminated successfully.,26,50,0.8539385890731489
4,20300701,2.0,800,800,0.061290953082685964,0.19886375457427619,0.001186186881654795,0.0021070808295868123,0.005513595602751122,29.143076374894008,0.15203558304347098,0.0017382500227540731,0.029031042009592056,0.05006949999369681,29.296850207960233,29.325881249969825,True,Optimization terminated successfully.,73,134,0.04242790699409346
4,20300701,2.5,800,800,0.2766768816040145,0.4391895403544508,0.003964411339436683,0.0015724731475562864,0.00225449517265895,10.46243483305443,0.12847291701473296,0.001593374996446073,0.028475375031121075,0.05783154198434204,10.59250112506561,10.62097650009673,True,Optimization terminated successfully.,30,54,0.8023211749986172
4,20300701,3.0,800,800,0.1271268612205471,0.39060316942786244,0.0022511750419189455,0.0038079209456125347,0.011242301268564674,24.699213624931872,0.14794075000099838,0.0017350000562146306,0.028057999908924103,0.059573750011622906,24.848889374989085,24.87694737489801,True,Optimization terminated successfully.,64,120,0.04253941293788437
5,20310701,0.5,800,800,0.011283550165892317,0.03638570941260788,0.00030857191887212384,0.0015045445557267429,0.003669564775946346,32.06061970803421,0.22467883303761482,0.0017506660660728812,0.04359970800578594,0.03388225007802248,32.2870492071379,32.330648915143684,True,Optimization terminated successfully.,65,121,0.00937806623571817
5,20310701,1.0,800,800,0.035968602988104094,0.06949072490891783,0.0007567399555976496,0.002777779940290725,0.011356687493471566,33.98233820893802,0.18325454194564372,0.0020312920678406954,0.04715800005942583,0.04652295890264213,34.1676240429515,34.21478204301093,True,Optimization terminated successfully.,64,123,0.026217510658712764
5,20310701,1.5,800,800,0.044447694671375056,0.09126166659293888,0.0007357778241233185,0.0032161349656896192,0.020079029993607438,15.589567458024248,0.1878454580437392,0.0021483340533450246,0.04379241704009473,0.054557208088226616,15.779561250121333,15.823353667161427,True,Optimization terminated successfully.,27,57,0.06380624338961832
5,20310701,2.0,800,800,0.03455341177938806,0.07010227028455063,0.0004479375453269266,0.001719649771005021,0.0025196036784645597,32.428145749960095,0.19517741596791893,0.0022793749812990427,0.04326812503859401,0.06091433297842741,32.62560254090931,32.66887066594791,True,Optimization terminated successfully.,59,114,0.05021945079633791
5,20310701,2.5,800,800,0.03703582283558121,0.07391550634483224,0.0006395587601235247,0.003233267728597991,0.008508758487130518,36.941627083928324,0.1874771659495309,0.0022310829954221845,0.04864487505983561,0.06757991702761501,37.13133533287328,37.17998020793311,True,Optimization terminated successfully.,68,131,0.06491303204365234
5,20310701,3.0,800,800,0.054530988749294254,0.1384288601730077,0.0006768921013599604,0.006048202441620379,0.02327090412809395,29.290716459043324,0.15002045803703368,0.002194042084738612,0.03366604191251099,0.0810589169850573,29.442930959165096,29.476597001077607,True,Optimization terminated successfully.,55,104,0.06932667667597363
6,20320701,0.5,800,800,0.015543976585768443,0.030012561992666775,0.000555333599582597,0.0013417164026014185,0.0029328850909961937,28.27934341703076,0.15575266699306667,0.002183999982662499,0.040603292058221996,0.04109187505673617,28.43728008400649,28.47788337606471,True,Optimization terminated successfully.,64,120,0.012291093507071953
6,20320701,1.0,800,800,0.06843711831199255,0.11283750466537867,0.001577975658074364,0.0013599814436239842,0.002438583374669307,32.10019699996337,0.16738700005225837,0.002462166012264788,0.043711791979148984,0.05669925000984222,32.270046166027896,32.313757958007045,True,Optimization terminated successfully.,67,134,0.02144224022007253
6,20320701,1.5,800,800,0.03162146862521253,0.06117770023389446,0.0006801840688129622,0.0016538921244653021,0.003169507797435259,15.238687625038438,0.1673845830373466,0.0021321249660104513,0.046473875059746206,0.06451895798090845,15.408204333041795,15.45467820810154,True,Optimization terminated successfully.,33,61,0.09052860206862937
