model,maturity,n_int,n_bd,n_terminal,n_lower,n_upper,train_seed,tune_seed,price_mae,price_max_abs_error,price_mre_itm,delta_mae,delta_max_abs_error,delta_mean_abs_reference,delta_rel_mae,gamma_mae,gamma_max_abs_error,gamma_mean_abs_reference,gamma_rel_mae,theta_mae,theta_max_abs_error,theta_mean_abs_reference,theta_rel_mae,optimization_time_sec,final_fit_time_sec,pricing_time_sec,greek_time_sec,reference_time_sec,total_gpr_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
black_scholes,0.5,800,800,268,266,266,20260512,20260513,0.018615228235634676,0.045802803666205705,0.0009055293499299542,0.0008874755801122016,0.002090468274306284,0.5246608834264432,0.0016915222921066585,7.670412547083716e-05,0.00037669800980806925,0.009752189887058865,0.007865323210392301,0.049032139402868165,0.17197332642034624,5.377955505434925,0.009117245271612348,13.001565375016071,0.0674943330232054,0.0006620829226449132,0.002265874994918704,0.00021408300381153822,13.07198766595684,True,Optimization terminated successfully.,77,149,0.010377585535681095
black_scholes,1.0,800,800,268,266,266,20260612,20260613,0.013564988311164516,0.01908083022358653,0.0005942492033343715,0.0003072643942311453,0.0007766685867708518,0.5512953101878869,0.0005573499149238664,4.317838571723455e-05,0.00016967513901700385,0.009510824166442408,0.004539920511787333,0.034871318966706755,0.10330838846219148,5.092355888657961,0.006847777282097371,15.852983999997377,0.06372899992857128,0.0006728750886395574,0.002185916993767023,0.00021795800421386957,15.919571792008355,True,Optimization terminated successfully.,91,185,0.03015803374220994
black_scholes,1.5,800,800,268,266,266,20260712,20260713,0.009222404007019928,0.014765252141337726,0.0003889152156039564,0.0005709207814418117,0.001933250588065663,0.5778552516319,0.0009879996414837368,4.458550408797441e-05,0.0001587468179423436,0.009145218859057329,0.004875280162794288,0.016745836408407783,0.039145197140448396,4.818247359432715,0.003475503675755531,10.202331457985565,0.06553179188631475,0.0007024590158835053,0.0021603750064969063,0.0001747919013723731,10.27072608389426,True,Optimization terminated successfully.,57,117,0.06914644013620475
black_scholes,2.0,800,800,268,266,266,20260812,20260813,0.041891184168172294,0.05886852854835034,0.0009924568382335978,0.0006806170358558032,0.0015726564162489576,0.6026666052449239,0.0011293425418506477,9.867449660959616e-05,0.0003744077413144649,0.008710039867454703,0.011328822612890218,0.08458117009953828,0.1617840858236832,4.575887614345254,0.018484101277832777,10.768127624993213,0.07723687507677823,0.0006672920426353812,0.002142665907740593,0.00017433299217373133,10.848174458020367,True,Optimization terminated successfully.,61,119,0.020565353231585603
black_scholes,2.5,800,800,268,266,266,20260912,20260913,0.017168637685017113,0.04394668909529287,0.0003643045901148983,0.0008463009116667,0.0028734385103086346,0.6253563421965193,0.0013533098724067126,9.427474020377008e-05,0.0005742951490408359,0.008253795537018414,0.011421986379593033,0.07799305161999476,0.16532366527234466,4.361921367730247,0.017880435029616074,10.797114875051193,0.0726967080263421,0.0006714590126648545,0.0020606250036507845,0.00018679199274629354,10.87254366709385,True,Optimization terminated successfully.,59,119,0.027866122753178665
black_scholes,3.0,800,800,268,266,266,20261012,20261013,0.022611101864506856,0.09128291105540143,0.0006271093483706017,0.0016236645715505401,0.004822163646622468,0.6460172381450112,0.0025133455822522136,8.814456877581116e-05,0.0002587810006905115,0.007804498517821101,0.011294072075808376,0.10638670693317019,0.3325180545304285,4.171133219171647,0.025505468500547607,12.612517458037473,0.0659086670493707,0.0006015420658513904,0.0023316669976338744,0.0002037080703303218,12.68135933415033,True,Optimization terminated successfully.,73,136,0.11411399317566101
