seed_index,base_seed,maturity,n_int,n_bd,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,gpr_time_sec,benchmark_time_sec,total_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
4,20300520,0.5,800,800,0.007419268709190878,0.020009372423565708,0.0003524125547764835,0.0018766483075283232,0.006648504837305587,10.777619791973848,0.07990054198307917,0.00010191695764660835,10.857622250914574,True,Optimization terminated successfully.,64,128,0.008791821881497266
4,20300520,1.0,800,800,0.012952898547971001,0.02469901029934718,0.00034380379673768375,0.0015875249101514038,0.003615173107667747,8.762141250015702,0.08216250000987202,0.00011379201896488667,8.844417542044539,True,Optimization terminated successfully.,56,105,0.02767687258962893
4,20300520,1.5,800,800,0.011507549694124989,0.019970260938926288,0.0005029197618279089,0.0019383042473192908,0.006092274024157621,7.924664375022985,0.08199266699375585,9.966699872165918e-05,8.006756709015463,True,Optimization terminated successfully.,51,95,0.0213786716549735
4,20300520,2.0,800,800,0.0189340427009544,0.04026304863980279,0.0002104569884558733,0.0020379748814992973,0.0050874240584246905,6.348046500002965,0.08090545795857906,0.0001015419838950038,6.429053499945439,True,Optimization terminated successfully.,41,76,0.05157763589985688
4,20300520,2.5,800,800,0.03777514479275451,0.05688225756699694,0.0009110437132860259,0.0016044996541255928,0.002291067907944416,8.80244749999838,0.08246087504085153,0.00010474998271092772,8.885013125021942,True,Optimization terminated successfully.,56,105,0.18349820620864107
4,20300520,3.0,800,800,0.022278278018694603,0.10315503806455695,0.0006863826251984169,0.003772279301989289,0.00749131029926404,12.167832917009946,0.08165041700704023,9.699998190626502e-05,12.249580333998892,True,Optimization terminated successfully.,77,145,0.022050246472237953
5,20310520,0.5,800,800,0.025027361673874024,0.06156045666258336,0.001458956087750802,0.0013554545006169982,0.0021726802823250975,6.532823166984599,0.08185720798792318,0.00012679200153797865,6.61480716697406,True,Optimization terminated successfully.,40,77,0.01854047302824316
5,20310520,1.0,800,800,0.0018482449254469196,0.005079626622489286,9.308624159220585e-05,0.0012931424431100256,0.0019111551696022453,9.227136750007048,0.08035833400208503,0.00010220799595117569,9.307597292005084,True,Optimization terminated successfully.,58,110,0.018612866768268906
5,20310520,1.5,800,800,0.011176761347401904,0.018153770744604003,0.0002581739017195015,0.0015372150958872465,0.002338404673489446,8.876624332973734,0.08159679098753259,9.829201735556126e-05,8.958319415978622,True,Optimization terminated successfully.,55,106,0.03431117918736237
5,20310520,2.0,800,800,0.010233380052054174,0.025752766872175314,0.00010423939845277605,0.008115896964371976,0.02606073722517934,6.429530207999051,0.08255670795915648,0.00011158396955579519,6.512198499927763,True,Optimization terminated successfully.,40,77,0.02040744764060729
5,20310520,2.5,800,800,0.03134979817176909,0.05956501958134375,0.00038898204974484264,0.0018788056981086652,0.003704210191798032,6.180656832992099,0.08243958302773535,9.695801418274641e-05,6.263193374034017,True,Optimization terminated successfully.,36,74,0.05762136329072923
5,20310520,3.0,800,800,0.016894599130929045,0.10083191144499892,0.0005649832507191466,0.005162676173984227,0.029281577130234042,8.961688290990423,0.08212233299855143,9.829201735556126e-05,9.04390891600633,True,Optimization terminated successfully.,54,107,0.039936976957913824
6,20320520,0.5,800,800,0.5694959476258953,1.227105234548404,0.021979782506701722,0.0010705382692746382,0.0015829541193769087,6.013356374984141,0.08238645800156519,0.00010366702917963266,6.095846500014886,True,Optimization terminated successfully.,37,71,0.8680539399693598
6,20320520,1.0,800,800,0.044611631813298164,0.07790028707360364,0.0020549267399076693,0.001328166226171442,0.0021473898883581526,8.073026707977988,0.08096350001869723,0.00010279199341312051,8.154092999990098,True,Optimization terminated successfully.,50,96,0.02637528449050383
6,20320520,1.5,800,800,0.29885130843405067,0.5393494370049083,0.009593637910648024,0.0011591236505352363,0.0015592161688702966,6.937170332996175,0.0813337920117192,0.00010841595940291882,7.018612540967297,True,Optimization terminated successfully.,43,83,1.250391218039315
6,20320520,2.0,800,800,0.01098362444546615,0.020030112999521066,0.0003736560425936205,0.0018265642783105505,0.0032602038061638854,8.131416165968403,0.082535709021613,9.954202687367797e-05,8.21405141701689,True,Optimization terminated successfully.,52,97,0.017098613446790024
6,20320520,2.5,800,800,0.02765004688374624,0.06278712546335896,0.0008925563129296451,0.002767623818192904,0.007910922127155166,11.395184791006614,0.08398804196622223,0.00010062503861263394,11.479273458011448,True,Optimization terminated successfully.,69,136,0.01720781815955492
6,20320520,3.0,800,800,0.07857851508131435,0.13605177401782953,0.002073506480442075,0.0020587460974749124,0.0028846081999142205,5.849249541992322,0.08213279204210266,0.0001128750154748559,5.931495209049899,True,Optimization terminated successfully.,36,70,0.059763071283195565
7,20330520,0.5,800,800,0.01406065908195336,0.02885181717092422,0.000498696332864861,0.0012533735666619343,0.0018368149222438598,6.5988087500445545,0.09003304201178253,0.00010208401363343,6.68894387606997,True,Optimization terminated successfully.,39,76,0.016573963487920645
7,20330520,1.0,800,800,0.014388324850103568,0.02182682223468646,0.000519873869228088,0.002566694670616569,0.010191485921936238,10.317183541017585,0.08446070802165195,0.00010183296399191022,10.401746082003228,True,Optimization terminated successfully.,61,119,0.00917687204772931
7,20330520,1.5,800,800,0.010056028570547505,0.015022465352714676,0.0002836337799134857,0.002338363572499962,0.004647277866249892,12.714352833048906,0.0818216250045225,0.00010466697858646512,12.796279125032015,True,Optimization terminated successfully.,76,152,0.017627912426294228
7,20330520,2.0,800,800,0.04068071738723965,0.05773928013925911,0.0010968348441241298,0.0017889830259780644,0.005472352758184592,8.429773541982286,0.08095337502891198,9.841704741120338e-05,8.510825334058609,True,Optimization terminated successfully.,52,101,0.03784357344723851
7,20330520,2.5,800,800,0.035447536692002644,0.05511253520644033,0.0006891613339829713,0.0018086565934986515,0.0027622461596725828,7.082836874993518,0.08283358300104737,0.00010316597763448954,7.1657736239722,True,Optimization terminated successfully.,44,85,0.022492945496432357
7,20330520,3.0,800,800,0.055412187349406325,0.10885244607700884,0.0011320947391375204,0.010539150423423486,0.044924284162457646,5.34646387497196,0.08190862502669916,9.308301378041506e-05,5.428465583012439,True,Optimization terminated successfully.,34,64,0.04665356156684275
8,20340520,0.5,800,800,0.015427130791252837,0.0331048470670936,0.000890267471494833,0.0020756380957917355,0.008226384355315176,7.776083457982168,0.08272020803997293,0.0001058329944498837,7.85890949901659,True,Optimization terminated successfully.,44,92,0.0075434390759353
8,20340520,1.0,800,800,0.006173596204294363,0.01769354626916453,0.0001750751177568299,0.0016354209067272164,0.005141643261296982,11.996803582995199,0.08216887502931058,0.00011374999303370714,12.079086208017543,True,Optimization terminated successfully.,71,143,0.01102046883027383
8,20340520,1.5,800,800,0.011394838700631594,0.03687590016736486,0.0002668064792714261,0.005420742964986247,0.027087339198811653,9.501875791989733,0.07962141698226333,0.00010266696335747838,9.581599875935353,True,Optimization terminated successfully.,58,112,0.014111427839087186
8,20340520,2.0,800,800,0.11295295638018116,0.24062781491037022,0.002550621961647171,0.0013208127991472067,0.0018908407524902042,5.410490709007718,0.07940124999731779,0.00010166701395064592,5.489993626018986,True,Optimization terminated successfully.,34,65,0.9173754479067714
8,20340520,2.5,800,800,0.01596518169161187,0.04514129954444002,0.00044171485145143627,0.002438794081764156,0.0039105114622333,6.497155749995727,0.08297091600252315,0.00010429101530462503,6.580230957013555,True,Optimization terminated successfully.,40,78,0.028686085385124092
8,20340520,3.0,800,800,0.027545495955528725,0.12032141942532348,0.0010405416421428394,0.0026788457388074983,0.0063433878108533,6.7527036250103265,0.0809126669773832,9.983300697058439e-05,6.83371612499468,True,Optimization terminated successfully.,46,81,0.031101645474364746
9,20350520,0.5,800,800,0.029737459416587717,0.07200314000569819,0.0017722286036415701,0.0013566205313031504,0.0022235215504385645,8.154967625043355,0.08418470801552758,0.00010708399349823594,8.23925941705238,True,Optimization terminated successfully.,52,96,0.012787078114072661
9,20350520,1.0,800,800,0.009443559110787963,0.01843624864716631,0.00034127318838053406,0.0023197010400143507,0.007984943473568944,11.598902332945727,0.08107887499500066,0.00010016700252890587,11.680081374943256,True,Optimization terminated successfully.,74,139,0.013201581952549502
9,20350520,1.5,800,800,0.01542768817952137,0.0215258289272775,0.00046094297377180103,0.0019283519532366487,0.007235653666694243,11.256860958004836,0.08367279102094471,0.00010654196375980973,11.34064029098954,True,Optimization terminated successfully.,69,135,0.02899754126856835
9,20350520,2.0,800,800,0.012874595218304953,0.02658920645237295,0.000250456541413256,0.0018508939726529588,0.005016716974443392,6.292650792049244,0.0823478750535287,0.00010558398207649589,6.375104251084849,True,Optimization terminated successfully.,40,75,0.013785752609714867
9,20350520,2.5,800,800,0.019051797230242182,0.044578085798235634,0.0005356300695628896,0.0020072964634993253,0.0032652624152958378,8.493456915952265,0.0857390410383232,0.00010379200102761388,8.579299748991616,True,Optimization terminated successfully.,52,99,0.05444702901050599
9,20350520,3.0,800,800,0.02079263893777072,0.10149837119162441,0.0006490324334958635,0.0026303651828415084,0.006908631017513471,10.663918875041418,0.0841289579984732,0.00010424997890368104,10.748152083018795,True,Optimization terminated successfully.,64,123,0.02912985762238266
10,20360520,0.5,800,800,0.004866055405021346,0.012806780956780006,0.0001593350395029238,0.0013531415030890585,0.002069496507502521,9.633734249975532,0.08782887499546632,0.00011545798042789102,9.721678582951427,True,Optimization terminated successfully.,58,111,0.012783479956913764
10,20360520,1.0,800,800,0.03922660360876309,0.0644999227874763,0.0015813130014202764,0.0018133857198167475,0.005703427369773219,10.869256917038001,0.08700120897265151,0.00010533299064263701,10.956363459001295,True,Optimization terminated successfully.,66,126,0.024561085855428287
10,20360520,1.5,800,800,0.04784324743215033,0.07197892010059093,0.0016015505484338896,0.001651895779068351,0.003551789688494482,8.457795040972997,0.08376270800363272,0.00010012497659772635,8.541657873953227,True,Optimization terminated successfully.,51,99,0.03344320539208168
10,20360520,2.0,800,800,0.028744464728414156,0.035570202789315886,0.0008578993100243677,0.0014990349279601317,0.002370689521825932,7.376079999958165,0.08618458296405151,9.729195153340697e-05,7.46236187487375,True,Optimization terminated successfully.,45,86,0.058837246548622685
10,20360520,2.5,800,800,0.02184284946061611,0.06584391934509881,0.0007675450276823569,0.0021255884381188228,0.004515976555608364,7.144624083011877,0.08209083398105577,9.637500625103712e-05,7.226811291999184,True,Optimization terminated successfully.,44,85,0.029121314725218707
10,20360520,3.0,800,800,0.04876146196719608,0.12907932640351305,0.0016265117013670822,0.0026835467963830318,0.006641900230652942,6.531406834023073,0.08218262495938689,0.0001026670215651393,6.613692126004025,True,Optimization terminated successfully.,40,78,0.10060038927464933
11,20370520,0.5,800,800,0.020507996013988016,0.04711735810428053,0.001346450599926651,0.0014008762341223857,0.002211753536049008,7.384637542010751,0.08011470799101517,0.00010266696335747838,7.464854916965123,True,Optimization terminated successfully.,46,87,0.007740925255005471
11,20370520,1.0,800,800,0.012248908756176725,0.03021416621254147,0.0003441020250289874,0.0028639805710726565,0.0120462315002596,9.72013687499566,0.08555254200473428,0.000110041000880301,9.805799458001275,True,Optimization terminated successfully.,60,115,0.01839470290187154
11,20370520,1.5,800,800,0.014755107994497797,0.02432829566908623,0.0005156470322060739,0.002095140819667867,0.004364545003553489,5.17694366700016,0.07950683298986405,0.00011008401634171605,5.256560584006365,True,Optimization terminated successfully.,30,61,0.02797370362157547
11,20370520,2.0,800,800,0.0067384572418508724,0.013602884678348914,0.00025058092790707103,0.0017718552000484014,0.004045584864952524,6.346255332988221,0.07988204201683402,9.529199451208115e-05,6.426232666999567,True,Optimization terminated successfully.,40,76,0.046360961805559334
11,20370520,2.5,800,800,0.032547827078741896,0.053845661626767516,0.0005986308453555644,0.00385123747639175,0.014456477413960302,6.345326707989443,0.08135550003498793,9.795802179723978e-05,6.426780166046228,True,Optimization terminated successfully.,39,76,0.08068593546378142
11,20370520,3.0,800,800,0.03043679281815082,0.11453203982594573,0.0010519235695928095,0.0027541673226131043,0.004549798604279271,5.849311124999076,0.08248470799298957,0.00010920799104496837,5.931905040983111,True,Optimization terminated successfully.,36,70,0.02505925310231072
12,20380520,0.5,800,800,0.003061481512349876,0.01089641618342796,0.00014304755841921496,0.0018213710717787247,0.0042167091941452,10.026367625046987,0.08185829198919237,0.00010708300396800041,10.108333000040147,True,Optimization terminated successfully.,62,119,0.007300739335086239
12,20380520,1.0,800,800,0.006766396535909696,0.015798592100750852,0.00035593247317216415,0.0016001897003075135,0.003551779030331518,10.804124124988448,0.08131045801565051,0.0001033750013448298,10.885537958005443,True,Optimization terminated successfully.,67,128,0.010957615917002384
12,20380520,1.5,800,800,0.04488458918769079,0.06769099485494223,0.0016127943488471119,0.0021002561531326415,0.004590935559744437,10.40923416701844,0.08351674996083602,0.00010175001807510853,10.49285266699735,True,Optimization terminated successfully.,63,123,0.019564499107005577
12,20380520,2.0,800,800,0.014149485991128079,0.03308903519541673,0.0002320052518800767,0.0017719592917707122,0.003934284692998139,7.966806291020475,0.08275779202813283,9.637494804337621e-05,8.049660457996652,True,Optimization terminated successfully.,50,95,0.030850833365228307
12,20380520,2.5,800,800,0.03786943833245544,0.07177090005862397,0.0012374891117494296,0.0018478063301493642,0.0027403556380431473,5.538999333046377,0.08065374998841435,0.00010791601380333304,5.619760999048594,True,Optimization terminated successfully.,34,66,0.049124604514837966
12,20380520,3.0,800,800,0.04596628568379673,0.12467123453123463,0.0013272434667673996,0.0026299554055728225,0.008500947362077987,6.2994837499572895,0.08118062501307577,9.379198309034109e-05,6.380758166953456,True,Optimization terminated successfully.,41,75,0.03255519787118343
13,20390520,0.5,800,800,0.005499889964186545,0.009184544581185783,0.0002790946614360991,0.0014920884559927999,0.002943975406648289,8.745348917029332,0.08228487498126924,0.00010366697097197175,8.827737458981574,True,Optimization terminated successfully.,53,104,0.013140449686026946
13,20390520,1.0,800,800,0.0039755281976072915,0.008597023407535431,0.00013843541137006593,0.0016295787854590945,0.003173892527240544,9.637269833008759,0.08152291702572256,0.0001223749713972211,9.718915125005879,True,Optimization terminated successfully.,60,115,0.022838486199941485
13,20390520,1.5,800,800,0.010955595045283035,0.025420692293415925,0.0001468261936680712,0.0034600411944381727,0.02425083811067125,5.956460000015795,0.08192204195074737,9.991700062528253e-05,6.038481958967168,True,Optimization terminated successfully.,36,71,0.02873496016185069
13,20390520,2.0,800,800,0.01702863381770305,0.032181865783055486,0.00025004459655119705,0.0017800100560556459,0.002695129226776024,6.508745459024794,0.0809025420458056,0.0001062920200638473,6.589754293090664,True,Optimization terminated successfully.,40,78,0.022010253486545204
13,20390520,2.5,800,800,0.022457891632497697,0.05298493315800101,0.0004494439133371109,0.0020646791445478397,0.005535802341105598,6.291010249988176,0.08186516602290794,0.00010391697287559509,6.3729793329839595,True,Optimization terminated successfully.,39,74,0.02872180711761535
13,20390520,3.0,800,800,0.022060955059095937,0.10171579136195419,0.000629957582004924,0.0024284240105992383,0.00516518009954382,6.558288374973927,0.08155929099302739,0.00010662496788427234,6.639954290934838,True,Optimization terminated successfully.,41,78,0.03309492040906209
14,20400520,0.5,800,800,0.011832514284117189,0.028027686873791424,0.0006346027577566001,0.001738441099042446,0.005074266969852683,7.28580229205545,0.08190204203128815,0.000103917031083256,7.367808251117822,True,Optimization terminated successfully.,45,86,0.011849763277092794
14,20400520,1.0,800,800,0.017722423275021548,0.030789814819868866,0.00047662750490954975,0.0013062181318269583,0.0021995142543344733,10.536512416962069,0.08171570801641792,9.674998000264168e-05,10.618324874958489,True,Optimization terminated successfully.,62,126,0.024859331260787074
14,20400520,1.5,800,800,0.020438296941496136,0.03246317805000132,0.0008446258458579151,0.001569264185335424,0.002415265862920855,5.850344915990718,0.07979766599601135,0.00010308303171768785,5.930245665018447,True,Optimization terminated successfully.,36,70,0.030540272556058047
14,20400520,2.0,800,800,0.009896481566121969,0.020563526022797873,0.00014401197388080503,0.0018319919294494144,0.0030214127204314573,10.987457708979491,0.07950704201357439,0.00010733300587162375,11.067072083998937,True,Optimization terminated successfully.,65,132,0.05008174904225466
14,20400520,2.5,800,800,0.12700285259634686,0.20878092002758564,0.003434566483978038,0.0014305884080297977,0.0018476584040597597,3.9977879999787547,0.08028824999928474,9.254197357222438e-05,4.078168791951612,True,Optimization terminated successfully.,26,48,0.9854980062815091
14,20400520,3.0,800,800,0.05740322226610994,0.13066093422062863,0.0016792226506925037,0.002268697753964635,0.004239124882096972,8.054847499995958,0.08262562495656312,0.00010312499944120646,8.137576249951962,True,Optimization terminated successfully.,48,95,0.033056914672848915
15,20410520,0.5,800,800,0.0053537160842635975,0.012757495814881281,0.00034869271875097893,0.0016225360840317182,0.0030677676885992777,8.150289625045843,0.07865958398906514,0.00011150003410875797,8.229060709069017,True,Optimization terminated successfully.,50,97,0.011283722992460984
15,20410520,1.0,800,800,0.02464672196042795,0.04043477182244004,0.001015330240101005,0.0011893623437142639,0.0017406279383382504,6.32954762497684,0.08145983295980841,0.00010204198770225048,6.4111094999243505,True,Optimization terminated successfully.,39,76,0.03644270490201153
15,20410520,1.5,800,800,0.029308558063935324,0.05517359074728745,0.0010861802684052756,0.0021739360411900496,0.004398356291279836,7.129681708989665,0.0805129999644123,0.00010133301839232445,7.2102960419724695,True,Optimization terminated successfully.,44,86,0.020972995150734235
15,20410520,2.0,800,800,0.020198848060656867,0.033330006308670335,0.00034403234874019295,0.0018941110720688433,0.004446581139391793,6.809077417012304,0.0818667919957079,0.00010025000665336847,6.891044459014665,True,Optimization terminated successfully.,45,82,0.02675279110173831
15,20410520,2.5,800,800,0.10342340948110165,0.3201021077971937,0.0015894530170474533,0.001442778040127466,0.002075051553376479,3.8876184999826364,0.07857691700337455,9.92499990388751e-05,3.96629466698505,True,Optimization terminated successfully.,24,47,0.8917327365292433
15,20410520,3.0,800,800,0.029760171484672353,0.10606430502267017,0.0010774398765647823,0.0025773499218454733,0.006233022686516837,9.078410540998448,0.08175783301703632,0.00011125003220513463,9.16027962404769,True,Optimization terminated successfully.,56,109,0.036232854438642395
16,20420520,0.5,800,800,0.003512072670712922,0.007153336329175142,0.0001606736926201135,0.0014625443319018759,0.0037386154515795704,9.57754416699754,0.08112612494733185,0.00010466703679412603,9.658774958981667,True,Optimization terminated successfully.,59,112,0.01033689702968984
16,20420520,1.0,800,800,0.00766778204877592,0.015078054649141137,0.0001743399229350299,0.0014750235711180797,0.0030155157645738377,9.698848166968673,0.08630441600689664,0.00010904105147346854,9.785261624027044,True,Optimization terminated successfully.,57,113,0.028791466186081645
16,20420520,1.5,800,800,0.037089765620551315,0.05394538096049217,0.001310865903091244,0.004113225596751178,0.013862031478104692,9.17818766599521,0.08546179096447304,0.00011449999874457717,9.263763956958428,True,Optimization terminated successfully.,56,108,0.0177658049907999
16,20420520,2.0,800,800,0.01361252905354611,0.027611088342421652,0.00015561296615858574,0.0016536473203862248,0.003069628523409007,12.534228291013278,0.08836225001141429,0.00011912500485777855,12.62270966602955,True,Optimization terminated successfully.,77,147,0.03734690299464043
16,20420520,2.5,800,800,0.010295825720826485,0.05260905023092732,0.00042112168530806875,0.0020789821630330437,0.006484549771549788,6.211818083014805,0.08659408299718052,0.0001390830148011446,6.2985512490267865,True,Optimization terminated successfully.,35,70,0.024452215695608497
16,20420520,3.0,800,800,0.04809205315690361,0.07258301681972057,0.0009598143310415677,0.0020587660168623536,0.0038842331329691296,6.255095542001072,0.08516045799478889,0.00010812497930601239,6.340364124975167,True,Optimization terminated successfully.,36,69,0.06001624944755315
17,20430520,0.5,800,800,0.017861155793927715,0.045482932038488855,0.0009701056300415948,0.002350529854428718,0.00900514460041368,9.921606457966845,0.082085374975577,9.870802750810981e-05,10.00379054096993,True,Optimization terminated successfully.,60,114,0.007748618754733845
17,20430520,1.0,800,800,0.007932620325065804,0.013503544369498854,0.0002511699602794294,0.002095083948648156,0.006002276670065153,8.701891208009329,0.08301016601035371,0.00010495795868337154,8.785006331978366,True,Optimization terminated successfully.,54,103,0.0101156737221463
17,20430520,1.5,800,800,0.004709891094739226,0.012016536300379244,0.00018165666938127798,0.0024768048665790286,0.007143743194989537,6.059657000005245,0.08225145796313882,0.00010166701395064592,6.142010124982335,True,Optimization terminated successfully.,37,72,0.01502751993847897
17,20430520,2.0,800,800,0.01590029714704583,0.022147979815272834,0.0004407996927568803,0.0018728733540522334,0.003285669511711709,8.018186040979344,0.08587916695978492,0.00010479101911187172,8.104169998958241,True,Optimization terminated successfully.,48,93,0.021220220944861055
17,20430520,2.5,800,800,0.009650556922650334,0.047928477455826624,0.00029494975295964003,0.003524051869535516,0.010986561725892104,8.46339424996404,0.0818532090052031,0.00011466699652373791,8.545362125965767,True,Optimization terminated successfully.,50,94,0.012773883636821255
17,20430520,3.0,800,800,0.03193015000188686,0.08774485472665106,0.0006554906041054468,0.0022702786310652757,0.004991239809878018,5.419948290975299,0.08158458303660154,0.00010079203639179468,5.501633666048292,True,Optimization terminated successfully.,33,63,0.03332949016427241
18,20440520,0.5,800,800,0.5893852197993871,1.4924175576768592,0.019125829498382974,0.0010884691983494188,0.0014039211091574151,6.7641722499975,0.08160425000824034,0.00011020898818969727,6.84588670899393,True,Optimization terminated successfully.,41,78,0.8248445568437262
18,20440520,1.0,800,800,0.014407401256198082,0.025718666091957942,0.0004352659052670544,0.0013673870017135554,0.0020268584581161603,11.861829333007336,0.08519279101165012,0.00011216697748750448,11.947134290996473,True,Optimization terminated successfully.,71,137,0.01585519084149342
