seed_index,base_seed,maturity,n_int,n_bd,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
14,20400520,1.5,800,800,1.0,0.5718464594907126,0.15154137944425125,,-0.5588847510992284,-1.8868965596811478,100.0,1.0,0.8,1.2,0.030540272556058047,True,36,70
14,20400520,2.0,800,800,1.0,0.28431759721271765,0.26119169077770876,,-1.2576633656078562,-1.3425006938097974,100.0,1.0,0.8,1.2,0.05008174904225466,True,65,132
14,20400520,2.5,800,800,1.0,0.8463218088918142,1.1829870785443204,,-0.1668556029443672,0.1680426623197931,100.0,1.0,0.8,1.2,0.9854980062815091,True,26,48
14,20400520,3.0,800,800,1.0,0.9099951788192607,0.1527572063280723,,-0.09431597748608817,-1.8789055047727223,100.0,1.0,0.8,1.2,0.033056914672848915,True,48,95
15,20410520,0.5,800,800,1.0,0.15837079878398036,0.10521564620524568,,-1.8428161677078014,-2.251743261550722,100.0,1.0,0.8,1.2,0.011283722992460984,True,50,97
15,20410520,1.0,800,800,1.0,0.5920649395973304,0.17105939446769375,,-0.5241389548484563,-1.7657444467183008,100.0,1.0,0.8,1.2,0.03644270490201153,True,39,76
15,20410520,1.5,800,800,1.0,0.4255859075846361,0.1431815354171123,,-0.8542884533811174,-1.9436419753873369,100.0,1.0,0.8,1.2,0.020972995150734235,True,44,86
15,20410520,2.0,800,800,1.0,0.556505486563211,0.17481830114491753,,-0.5860782492617488,-1.7440081236157294,100.0,1.0,0.8,1.2,0.02675279110173831,True,45,82
15,20410520,2.5,800,800,1.0,0.8107042120368774,1.1430929981328253,,-0.20985201144643112,0.13373774469869099,100.0,1.0,0.8,1.2,0.8917327365292433,True,24,47
15,20410520,3.0,800,800,1.0,1.0439983069974548,0.12338072599862031,,0.043057867809184636,-2.0924803709691293,100.0,1.0,0.8,1.2,0.036232854438642395,True,56,109
16,20420520,0.5,800,800,1.0,0.16777347597260606,0.12429701983597524,,-1.7851405667364688,-2.0850812563283108,100.0,1.0,0.8,1.2,0.01033689702968984,True,59,112
16,20420520,1.0,800,800,1.0,0.23153796367219578,0.1762258249402177,,-1.4630114289560392,-1.7359890101572844,100.0,1.0,0.8,1.2,0.028791466186081645,True,57,113
16,20420520,1.5,800,800,1.0,0.3243363661869612,0.13458566918971826,,-1.1259741344690275,-2.005554337055565,100.0,1.0,0.8,1.2,0.0177658049907999,True,56,108
16,20420520,2.0,800,800,1.0,0.5900387516813423,0.200775727688341,,-0.5275670634234277,-1.6055667765170132,100.0,1.0,0.8,1.2,0.03734690299464043,True,77,147
16,20420520,2.5,800,800,1.0,0.5194945001394433,0.17566048078253718,,-0.6548990553334613,-1.7392022334905515,100.0,1.0,0.8,1.2,0.024452215695608497,True,35,70
16,20420520,3.0,800,800,1.0,0.6755261201808915,0.23964771117689196,,-0.3922634544080893,-1.4285853041131462,100.0,1.0,0.8,1.2,0.06001624944755315,True,36,69
17,20430520,0.5,800,800,1.0,0.11663103031350221,0.10475367397059411,,-2.148739914283197,-2.2561436470900023,100.0,1.0,0.8,1.2,0.007748618754733845,True,60,114
17,20430520,1.0,800,800,1.0,0.22211776460370697,0.12902217004530384,,-1.5045475665720907,-2.0477710285705344,100.0,1.0,0.8,1.2,0.0101156737221463,True,54,103
17,20430520,1.5,800,800,1.0,0.4988676882710148,0.10750844110705618,,-0.6954143721555948,-2.2301859125710006,100.0,1.0,0.8,1.2,0.01502751993847897,True,37,72
17,20430520,2.0,800,800,1.0,0.28934983022959315,0.20188833322800195,,-1.2401188376927426,-1.6000405402363649,100.0,1.0,0.8,1.2,0.021220220944861055,True,48,93
17,20430520,2.5,800,800,1.0,0.4165938446109621,0.1574697838417064,,-0.8756435255621597,-1.848521687745837,100.0,1.0,0.8,1.2,0.012773883636821255,True,50,94
17,20430520,3.0,800,800,1.0,0.5530388043554574,0.1943695415945633,,-0.5923271092969484,-1.6379940782715536,100.0,1.0,0.8,1.2,0.03332949016427241,True,33,63
18,20440520,0.5,800,800,1.0,0.6003147726185538,1.1088415961176517,,-0.5103011403005697,0.10331586328597082,100.0,1.0,0.8,1.2,0.8248445568437262,True,41,78
18,20440520,1.0,800,800,1.0,0.3973823157533373,0.14786470172984906,,-0.9228564497203533,-1.911457600834134,100.0,1.0,0.8,1.2,0.01585519084149342,True,71,137
18,20440520,1.5,800,800,1.0,0.6886706955378544,0.12078832293185522,,-0.3729920677391969,-2.1137156626251308,100.0,1.0,0.8,1.2,0.025281798748683883,True,69,127
18,20440520,2.0,800,800,1.0,0.37052008183482527,0.19105673025710523,,-0.9928476337315358,-1.6551848779834328,100.0,1.0,0.8,1.2,0.016437523831858213,True,65,123
18,20440520,2.5,800,800,1.0,0.5145420919818326,0.12063811207981415,,-0.6644779156222721,-2.114960024050726,100.0,1.0,0.8,1.2,0.014353141864044294,True,35,66
18,20440520,3.0,800,800,1.0,0.9825148340467856,0.15284321668258347,,-0.017639837086249957,-1.8783426105467598,100.0,1.0,0.8,1.2,0.03304320824104482,True,39,76
19,20450520,0.5,800,800,1.0,0.19145966252788613,0.09691322414738568,,-1.6530781320901249,-2.3339392972876443,100.0,1.0,0.8,1.2,0.00802548838020414,True,61,117
19,20450520,1.0,800,800,1.0,0.5188980386605769,0.1504348966944962,,-0.6560478724179051,-1.8942248684859857,100.0,1.0,0.8,1.2,0.02668032123562854,True,60,117
19,20450520,1.5,800,800,1.0,0.3515571007702747,0.12819153508094663,,-1.0453831320762261,-2.054229765685355,100.0,1.0,0.8,1.2,0.012962016623856492,True,43,85
19,20450520,2.0,800,800,1.0,0.4637859587503293,0.1730243397299794,,-0.7683321289822236,-1.754323002299755,100.0,1.0,0.8,1.2,0.025472598698422506,True,38,71
19,20450520,2.5,800,800,1.0,0.47973465186177033,0.12482203109339099,,-0.7345221365565338,-2.080866307429565,100.0,1.0,0.8,1.2,0.030887138514941813,True,33,67
19,20450520,3.0,800,800,1.0,0.5766427573380878,0.13675308348421764,,-0.5505323422813956,-1.9895782896035972,100.0,1.0,0.8,1.2,0.015273751136332931,True,35,70
