n_paths,remaining_maturity,mc_seed,mae,max_abs_error,mre_itm,mean_mc_standard_error,max_mc_standard_error,mc_time_sec,series_benchmark_time_sec
5000,0.5,20300701,0.25939942450766934,1.3608431316741019,0.007068529641384027,0.3327373637414964,0.6383917804568553,0.012974707991816103,0.026192208053544164
5000,1.0,20300702,0.3932195547773776,2.033206086074074,0.009978642047783952,0.48696928058696803,0.9308485080919865,0.014540208037942648,0.03292683302424848
5000,1.5,20300703,0.572484715585338,1.902063295569988,0.013818328013148435,0.6177534047335473,1.1692038928543709,0.015363541897386312,0.03727933298796415
5000,2.0,20300704,0.5241951319955241,2.1039645568177576,0.011031244410106021,0.7286265209039515,1.325666237901814,0.01619499991647899,0.0411209580488503
