seed_index,seed_base,maturity,n_int,n_bd,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
4,20300701,2.5,800,800,1.0,2.4350151795208705,0.24163491600632425,,0.8899529904045971,-1.4203273034697448,100.0,1.0,0.8,1.2,0.07729130654814857,True,61,114
4,20300701,3.0,800,800,1.0,0.7203016206461083,0.38684565901530477,,-0.3280852371294617,-0.9497294794137159,100.0,1.0,0.8,1.2,0.051699773542402364,True,37,69
5,20310701,0.5,800,800,1.0,0.5499348513656586,0.15495248717831897,,-0.597955459834059,-1.8646367433875684,100.0,1.0,0.8,1.2,0.012762687853700435,True,37,70
5,20310701,1.0,800,800,1.0,0.8290914011807494,0.23743839949180695,,-0.18742487518289397,-1.4378470597106152,100.0,1.0,0.8,1.2,0.046136853925896774,True,48,95
5,20310701,1.5,800,800,1.0,0.35480613590012433,0.32628725955248883,,-1.0361837347274683,-1.1199771213413183,100.0,1.0,0.8,1.2,0.026738638240706027,True,54,106
5,20310701,2.0,800,800,1.0,2.0049851401898695,0.25036985936135125,,0.6956366493544445,-1.3848160169638937,100.0,1.0,0.8,1.2,0.07286071264510607,True,57,109
5,20310701,2.5,800,800,1.0,2.6310374952737106,0.19154300114438572,,0.967378253295911,-1.6526429465119579,100.0,1.0,0.8,1.2,0.05693899373687433,True,57,105
5,20310701,3.0,800,800,1.0,1.9782633553640847,0.27852652423126106,,0.6822193665846348,-1.278241984540247,100.0,1.0,0.8,1.2,0.06670972178380201,True,47,87
6,20320701,0.5,800,800,1.0,0.57755995053996,0.14320712375747766,,-0.5489430315153161,-1.943463278783168,100.0,1.0,0.8,1.2,0.021631336835937785,True,37,71
6,20320701,1.0,800,800,1.0,0.7940066899349919,0.2682454984211953,,-0.23066339215967557,-1.315852678893794,100.0,1.0,0.8,1.2,0.05550977937574331,True,51,95
6,20320701,1.5,800,800,1.0,0.46707761087195154,0.2811562733960865,,-0.7612598448173538,-1.268844631150925,100.0,1.0,0.8,1.2,0.03666239013184493,True,46,87
6,20320701,2.0,800,800,1.0,0.5546987593749542,0.45188340470409843,,-0.5893300884928487,-0.7943310866202842,100.0,1.0,0.8,1.2,0.07800061131177793,True,44,86
6,20320701,2.5,800,800,1.0,1.3366356544973288,0.30841107162176384,,0.290155751257025,-1.1763217377370876,100.0,1.0,0.8,1.2,0.04010125475304898,True,43,82
6,20320701,3.0,800,800,1.0,1.0078454724011539,0.435559629921131,,0.007814856708017098,-0.8311235691668405,100.0,1.0,0.8,1.2,0.0686826412181902,True,43,84
