n_paths,maturity,mc_seed,mae,max_abs_error,mre_itm,mean_mc_standard_error,max_mc_standard_error,mc_time_sec,series_benchmark_time_sec
1000,0.5,20300701,0.646935494241366,2.6540041987228733,0.01822201595394447,0.878631049642641,1.6930670298768857,0.010407250025309622,0.044727582950145006
1000,1.0,20300702,0.9875089626306085,4.408047467630837,0.024142733022324028,1.2835069322156452,2.4077253409411754,0.006621332955546677,0.11747483303770423
1000,1.5,20300703,1.3556011643816313,5.397929669029949,0.030620787485234256,1.6440881615508764,2.989167463892516,0.00666162499692291,0.06569149997085333
1000,2.0,20300704,1.3806048473547785,5.377107495921777,0.03112972534205613,1.9617590166018914,3.8903807351999498,0.0067317079519853,0.07810912502463907
1000,2.5,20300705,1.7377827466173863,8.893609652032012,0.03393791737123326,2.297726623648099,4.373279992963525,0.006384333013556898,0.08061712491326034
1000,3.0,20300706,2.3929225106976957,12.621389699194424,0.04045602259946314,2.598924507024036,4.743096138561389,0.0061934590339660645,0.0856306670466438
