maturity,S0,x0,reference_series,series_benchmark_time_sec
2.0,58.0,4.060443010546419,4.229711626957209,0.07810912502463907
2.0,60.0,4.0943445622221,4.837276874034385,0.07810912502463907
2.0,62.0,4.127134385045092,5.49155330735586,0.07810912502463907
2.0,64.0,4.1588830833596715,6.192251051299139,0.07810912502463907
2.0,66.0,4.189654742026425,6.938893955529789,0.07810912502463907
2.0,68.0,4.219507705176107,7.730843929818872,0.07810912502463907
2.0,70.0,4.248495242049359,8.567324172568869,0.07810912502463907
2.0,72.0,4.276666119016055,9.447440986066331,0.07810912502463907
2.0,74.0,4.30406509320417,10.370203982492182,0.07810912502463907
2.0,76.0,4.330733340286331,11.334544573965452,0.07810912502463907
2.0,78.0,4.356708826689592,12.339332709786996,0.07810912502463907
2.0,80.0,4.382026634673881,13.383391877226641,0.07810912502463907
2.0,82.0,4.406719247264253,14.465512421298952,0.07810912502463907
2.0,84.0,4.430816798843313,15.58446326647826,0.07810912502463907
2.0,86.0,4.454347296253507,16.739002141449813,0.07810912502463907
2.0,88.0,4.477336814478207,17.927884418745638,0.07810912502463907
2.0,90.0,4.499809670330265,19.149870686142016,0.07810912502463907
2.0,92.0,4.5217885770490405,20.403733167406983,0.07810912502463907
2.0,94.0,4.543294782270004,21.688261107526255,0.07810912502463907
2.0,96.0,4.564348191467836,23.002265232841765,0.07810912502463907
2.0,98.0,4.584967478670572,24.3445813903371,0.07810912502463907
2.0,100.0,4.605170185988092,25.71407346318576,0.07810912502463907
2.0,102.0,4.624972813284271,27.109635652069166,0.07810912502463907
2.0,104.0,4.6443908991413725,28.53019420401619,0.07810912502463907
2.0,106.0,4.663439094112067,29.974708662842986,0.07810912502463907
2.0,108.0,4.68213122712422,31.442172707869556,0.07810912502463907
2.0,110.0,4.700480365792417,32.93161464054755,0.07810912502463907
2.0,112.0,4.718498871295094,34.442097572060106,0.07810912502463907
2.0,114.0,4.736198448394496,35.972719358850654,0.07810912502463907
2.0,116.0,4.7535901911063645,37.52261232745424,0.07810912502463907
2.0,118.0,4.770684624465665,39.090942824917285,0.07810912502463907
2.0,120.0,4.787491742782046,40.67691062649239,0.07810912502463907
2.0,122.0,4.804021044733257,42.27974822816881,0.07810912502463907
2.0,124.0,4.820281565605037,43.89872004790167,0.07810912502463907
2.0,126.0,4.836281906951478,45.533121556122374,0.07810912502463907
2.0,128.0,4.852030263919617,47.18227835319788,0.07810912502463907
2.0,130.0,4.867534450455582,48.84554520893744,0.07810912502463907
2.0,132.0,4.882801922586371,50.52230507698544,0.07810912502463907
2.0,134.0,4.897839799950911,52.21196809495547,0.07810912502463907
2.0,136.0,4.912654885736052,53.91397057943112,0.07810912502463907
2.0,138.0,4.927253685157205,55.6277740234447,0.07810912502463907
2.0,140.0,4.941642422609304,57.35286410274167,0.07810912502463907
2.0,142.0,4.955827057601261,59.08874969599537,0.07810912502463907
2.0,144.0,4.969813299576001,60.83496192316291,0.07810912502463907
2.0,146.0,4.983606621708336,62.591053205325025,0.07810912502463907
2.0,148.0,4.997212273764115,64.35659634863175,0.07810912502463907
2.0,150.0,5.0106352940962555,66.13118365435719,0.07810912502463907
2.0,152.0,5.0238805208462765,67.91442605653835,0.07810912502463907
2.0,154.0,5.0369526024136295,69.70595228822802,0.07810912502463907
2.0,156.0,5.049856007249537,71.50540807701515,0.07810912502463907
2.0,158.0,5.062595033026967,73.31245537014985,0.07810912502463907
2.0,160.0,5.075173815233827,75.12677158934315,0.07810912502463907
2.0,162.0,5.087596335232384,76.94804891509916,0.07810912502463907
2.0,164.0,5.099866427824199,78.77599360025287,0.07810912502463907
2.0,166.0,5.111987788356544,80.61032531224167,0.07810912502463907
2.0,168.0,5.123963979403259,82.45077650352232,0.07810912502463907
2.0,170.0,5.135798437050262,84.29709180945545,0.07810912502463907
2.0,172.0,5.147494476813453,86.14902747289935,0.07810912502463907
2.0,174.0,5.159055299214529,88.00635079471331,0.07810912502463907
2.0,176.0,5.170483995038151,89.86883960932079,0.07810912502463907
2.0,178.0,5.181783550292085,91.73628178446701,0.07810912502463907
2.0,180.0,5.19295685089021,93.60847474427877,0.07810912502463907
2.0,182.0,5.204006687076795,95.48522501474405,0.07810912502463907
2.0,184.0,5.214935757608986,97.366347790713,0.07810912502463907
2.0,186.0,5.225746673713202,99.25166652354164,0.07810912502463907
2.0,188.0,5.236441962829949,101.14101252850716,0.07810912502463907
2.0,190.0,5.247024072160486,103.03422461114144,0.07810912502463907
2.0,192.0,5.2574953720277815,104.93114871164516,0.07810912502463907
2.0,194.0,5.267858159063328,106.83163756657353,0.07810912502463907
2.0,196.0,5.278114659230517,108.73555038700414,0.07810912502463907
2.0,198.0,5.288267030694535,110.64275255242232,0.07810912502463907
2.0,200.0,5.298317366548036,112.55311531958655,0.07810912502463907
2.5,50.0,3.912023005428146,3.4758661010605363,0.08061712491326034
2.5,52.0,3.9512437185814275,4.023121624791146,0.08061712491326034
2.5,54.0,3.9889840465642745,4.616182604369945,0.08061712491326034
2.5,56.0,4.02535169073515,5.254847683600757,0.08061712491326034
2.5,58.0,4.060443010546419,5.938723888594117,0.08061712491326034
2.5,60.0,4.0943445622221,6.667252749575685,0.08061712491326034
2.5,62.0,4.127134385045092,7.439734823591253,0.08061712491326034
2.5,64.0,4.1588830833596715,8.255352381408915,0.08061712491326034
2.5,66.0,4.189654742026425,9.113190137394364,0.08061712491326034
2.5,68.0,4.219507705176107,10.01225398819926,0.08061712491326034
2.5,70.0,4.248495242049359,10.951487789798371,0.08061712491326034
2.5,72.0,4.276666119016055,11.929788247290574,0.08061712491326034
2.5,74.0,4.30406509320417,12.94601802190551,0.08061712491326034
2.5,76.0,4.330733340286331,13.999017178183342,0.08061712491326034
2.5,78.0,4.356708826689592,15.087613104092709,0.08061712491326034
2.5,80.0,4.382026634673881,16.21062904017139,0.08061712491326034
2.5,82.0,4.406719247264253,17.36689135241474,0.08061712491326034
2.5,84.0,4.430816798843313,18.555235679008295,0.08061712491326034
2.5,86.0,4.454347296253507,19.774512074199755,0.08061712491326034
2.5,88.0,4.477336814478207,21.023589264460366,0.08061712491326034
2.5,90.0,4.499809670330265,22.30135812322546,0.08061712491326034
2.5,92.0,4.5217885770490405,23.606734461383407,0.08061712491326034
2.5,94.0,4.543294782270004,24.938661221626546,0.08061712491326034
2.5,96.0,4.564348191467836,26.296110156023268,0.08061712491326034
2.5,98.0,4.584967478670572,27.67808305785422,0.08061712491326034
2.5,100.0,4.605170185988092,29.083612610983298,0.08061712491326034
2.5,102.0,4.624972813284271,30.51176291284566,0.08061712491326034
2.5,104.0,4.6443908991413725,31.961629720552722,0.08061712491326034
2.5,106.0,4.663439094112067,33.43234046363302,0.08061712491326034
2.5,108.0,4.68213122712422,34.92305406153161,0.08061712491326034
2.5,110.0,4.700480365792417,36.43296057914101,0.08061712491326034
2.5,112.0,4.718498871295094,37.961280749312195,0.08061712491326034
2.5,114.0,4.736198448394496,39.50726538744019,0.08061712491326034
2.5,116.0,4.7535901911063645,41.07019471980855,0.08061712491326034
2.5,118.0,4.770684624465665,42.64937764436514,0.08061712491326034
2.5,120.0,4.787491742782046,44.244150939943744,0.08061712491326034
2.5,122.0,4.804021044733257,45.85387843762298,0.08061712491326034
2.5,124.0,4.820281565605037,47.47795016586767,0.08061712491326034
2.5,126.0,4.836281906951478,49.11578147932196,0.08061712491326034
2.5,128.0,4.852030263919617,50.766812179566564,0.08061712491326034
2.5,130.0,4.867534450455582,52.430505634805584,0.08061712491326034
2.5,132.0,4.882801922586371,54.1063479042763,0.08061712491326034
2.5,134.0,4.897839799950911,55.79384687216413,0.08061712491326034
2.5,136.0,4.912654885736052,57.49253139492947,0.08061712491326034
2.5,138.0,4.927253685157205,59.201950465201044,0.08061712491326034
2.5,140.0,4.941642422609304,60.9216723947454,0.08061712491326034
2.5,142.0,4.955827057601261,62.65128401846742,0.08061712491326034
2.5,144.0,4.969813299576001,64.39038992092453,0.08061712491326034
2.5,146.0,4.983606621708336,66.13861168643905,0.08061712491326034
2.5,148.0,4.997212273764115,67.89558717354764,0.08061712491326034
2.5,150.0,5.0106352940962555,69.66096981424494,0.08061712491326034
2.5,152.0,5.0238805208462765,71.43442793823415,0.08061712491326034
2.5,154.0,5.0369526024136295,73.2156441221981,0.08061712491326034
2.5,156.0,5.049856007249537,75.00431456393815,0.08061712491326034
2.5,158.0,5.062595033026967,76.80014848108964,0.08061712491326034
2.5,160.0,5.075173815233827,78.60286753401249,0.08061712491326034
2.5,162.0,5.087596335232384,80.41220527236653,0.08061712491326034
2.5,164.0,5.099866427824199,82.22790660480912,0.08061712491326034
2.5,166.0,5.111987788356544,84.04972729119773,0.08061712491326034
2.5,168.0,5.123963979403259,85.87743345664148,0.08061712491326034
2.5,170.0,5.135798437050262,87.71080112671231,0.08061712491326034
2.5,172.0,5.147494476813453,89.5496157831078,0.08061712491326034
2.5,174.0,5.159055299214529,91.39367193904893,0.08061712491326034
2.5,176.0,5.170483995038151,93.24277273368516,0.08061712491326034
2.5,178.0,5.181783550292085,95.09672954478684,0.08061712491326034
2.5,180.0,5.19295685089021,96.95536161900323,0.08061712491326034
