m,n_int,n_bd,maturity,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
1000,1000,1000,0.5,1.0,0.5080192542617303,0.22996170431747393,,-0.6772359300319009,-1.4698424868896043,100.0,1.0,0.8,1.2,0.0352302228156047,True,26,52
1000,1000,1000,1.0,1.0,0.6366282014036694,0.27149164401895554,,-0.4515694650781813,-1.3038239171758579,100.0,1.0,0.8,1.2,0.043712381931960795,True,43,80
1000,1000,1000,1.5,1.0,0.7925387340357556,0.22057400261422352,,-0.23251389867018546,-1.5115220276376837,100.0,1.0,0.8,1.2,0.04300130815565398,True,38,75
1000,1000,1000,2.0,1.0,0.7366231559467072,0.27874418216678015,,-0.305678839208551,-1.2774608275761785,100.0,1.0,0.8,1.2,0.04448007206289363,True,44,84
1000,1000,1000,2.5,1.0,0.8627683746176412,0.2324101820364201,,-0.14760901949956165,-1.4592514424149827,100.0,1.0,0.8,1.2,0.0406975679126684,True,42,80
1000,1000,1000,3.0,1.0,0.3829791034913071,0.43095140058826736,,-0.9597748513648623,-0.8417599548922294,100.0,1.0,0.8,1.2,0.056039712057922436,True,28,53
