m,n_int,n_bd,maturity,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
1000,1000,1000,0.5,1.0,0.511589292081901,0.2275018506047964,,-0.6702331397507886,-1.4805969060976394,100.0,1.0,0.8,1.2,0.029086443070312884,True,28,55
1000,1000,1000,1.0,1.0,1.0166189098131737,0.2202075744374187,,0.01648232689364444,-1.5131846572950607,100.0,1.0,0.8,1.2,0.03127373536043697,True,39,75
1000,1000,1000,1.5,1.0,0.7773551849543707,0.21420553020352515,,-0.2518579095702055,-1.5408193033581379,100.0,1.0,0.8,1.2,0.03441517409218751,True,33,64
1000,1000,1000,2.0,1.0,0.7301232884083825,0.27172385354441736,,-0.31454187086905105,-1.3029689727177285,100.0,1.0,0.8,1.2,0.034652682315499055,True,34,66
1000,1000,1000,2.5,1.0,0.9982674034107321,0.21141614321862384,,-0.001734099270683095,-1.5539268450811,100.0,1.0,0.8,1.2,0.029699480453465037,True,43,84
1000,1000,1000,3.0,1.0,1.3080333433410616,0.23934138042695766,,0.2685247445610598,-1.4298643762133993,100.0,1.0,0.8,1.2,0.017897290975191188,True,40,76
