n_paths,maturity,mc_seed,mae,max_abs_error,mre_itm,mean_mc_standard_error,max_mc_standard_error,mc_time_sec,series_benchmark_time_sec
1000,0.5,20300701,0.3987546694825708,1.8122536650020038,0.014677452272546547,0.6720275537776645,1.296399364847205,0.0038188749458640814,0.02193208399694413
1000,1.0,20300702,0.871802607319723,3.5477739333497453,0.0239573610363137,0.9742370244496901,1.7980675364572156,0.004727874998934567,0.027729874942451715
1000,1.5,20300703,0.923864960998496,5.471620452847034,0.02381787737764675,1.2224830759846907,2.30119832472833,0.005486125010065734,0.03602991602383554
1000,2.0,20300704,1.341150771987564,5.086207688998556,0.030115866145833937,1.448913784485129,2.7616162265879347,0.006781584001146257,0.04254779207985848
1000,2.5,20300705,1.302870637586972,6.110442189028632,0.025779135676290563,1.6566264043831964,3.008009033176362,0.0057351249270141125,0.05571641703136265
1000,3.0,20300706,1.5187380368011822,5.82335958719942,0.031606702553600347,1.8577175807296376,3.514903088309656,0.005443292087875307,0.05302579200360924
