maturity,S0,x0,reference_series,series_benchmark_time_sec
0.5,50.0,3.912023005428146,0.002295145643367848,0.018846207996830344
0.5,52.0,3.9512437185814275,0.0039309112470647155,0.018846207996830344
0.5,54.0,3.9889840465642745,0.006631403643645499,0.018846207996830344
0.5,56.0,4.02535169073515,0.011040036650674625,0.018846207996830344
0.5,58.0,4.060443010546419,0.018139989240024162,0.018846207996830344
0.5,60.0,4.0943445622221,0.029381594611269723,0.018846207996830344
0.5,62.0,4.127134385045092,0.04682243786287447,0.018846207996830344
0.5,64.0,4.1588830833596715,0.07326508898917851,0.018846207996830344
0.5,66.0,4.189654742026425,0.11237317898312255,0.018846207996830344
0.5,68.0,4.219507705176107,0.16874522906300848,0.018846207996830344
0.5,70.0,4.248495242049359,0.2479279461511081,0.018846207996830344
0.5,72.0,4.276666119016055,0.3563564568142709,0.018846207996830344
0.5,74.0,4.30406509320417,0.5012172374480068,0.018846207996830344
0.5,76.0,4.330733340286331,0.6902388499887993,0.018846207996830344
0.5,78.0,4.356708826689592,0.9314243872251375,0.018846207996830344
0.5,80.0,4.382026634673881,1.2327463522017945,0.018846207996830344
0.5,82.0,4.406719247264253,1.601828599540611,0.018846207996830344
0.5,84.0,4.430816798843313,2.0456406081488745,0.018846207996830344
0.5,86.0,4.454347296253507,2.5702269644672717,0.018846207996830344
0.5,88.0,4.477336814478207,3.1804901824170453,0.018846207996830344
0.5,90.0,4.499809670330265,3.880038787499051,0.018846207996830344
0.5,92.0,4.5217885770490405,4.671105916347729,0.018846207996830344
0.5,94.0,4.543294782270004,5.554537387900232,0.018846207996830344
0.5,96.0,4.564348191467836,6.529842932137103,0.018846207996830344
0.5,98.0,4.584967478670572,7.595300402148893,0.018846207996830344
0.5,100.0,4.605170185988092,8.748100478445426,0.018846207996830344
0.5,102.0,4.624972813284271,9.984518525547836,0.018846207996830344
0.5,104.0,4.6443908991413725,11.300100657344581,0.018846207996830344
0.5,106.0,4.663439094112067,12.689852404628152,0.018846207996830344
0.5,108.0,4.68213122712422,14.148420326464217,0.018846207996830344
0.5,110.0,4.700480365792417,15.670259157411811,0.018846207996830344
0.5,112.0,4.718498871295094,17.24977937493064,0.018846207996830344
0.5,114.0,4.736198448394496,18.881472208800933,0.018846207996830344
0.5,116.0,4.7535901911063645,20.56001096632447,0.018846207996830344
0.5,118.0,4.770684624465665,22.28032904313187,0.018846207996830344
0.5,120.0,4.787491742782046,24.037676108995985,0.018846207996830344
0.5,122.0,4.804021044733257,25.82765471770901,0.018846207996830344
0.5,124.0,4.820281565605037,27.646240030911688,0.018846207996830344
0.5,126.0,4.836281906951478,29.489785522432136,0.018846207996830344
0.5,128.0,4.852030263919617,31.35501750146493,0.018846207996830344
0.5,130.0,4.867534450455582,33.239021117300446,0.018846207996830344
0.5,132.0,4.882801922586371,35.139220236762725,0.018846207996830344
0.5,134.0,4.897839799950911,37.05335326120844,0.018846207996830344
0.5,136.0,4.912654885736052,38.9794466069317,0.018846207996830344
0.5,138.0,4.927253685157205,40.9157872363102,0.018846207996830344
0.5,140.0,4.941642422609304,42.860895314233716,0.018846207996830344
0.5,142.0,4.955827057601261,44.813497785812814,0.018846207996830344
0.5,144.0,4.969813299576001,46.77250343227022,0.018846207996830344
0.5,146.0,4.983606621708336,48.73697976349343,0.018846207996830344
0.5,148.0,4.997212273764115,50.70613194637412,0.018846207996830344
0.5,150.0,5.0106352940962555,52.67928384442599,0.018846207996830344
0.5,152.0,5.0238805208462765,54.65586115186212,0.018846207996830344
0.5,154.0,5.0369526024136295,56.635376539567126,0.018846207996830344
0.5,156.0,5.049856007249537,58.617416686465006,0.018846207996830344
0.5,158.0,5.062595033026967,60.60163104322739,0.018846207996830344
0.5,160.0,5.075173815233827,62.58772216211575,0.018846207996830344
0.5,162.0,5.087596335232384,64.57543742359391,0.018846207996830344
0.5,164.0,5.099866427824199,66.5645619943241,0.018846207996830344
0.5,166.0,5.111987788356544,68.55491285996696,0.018846207996830344
0.5,168.0,5.123963979403259,70.54633378802102,0.018846207996830344
0.5,170.0,5.135798437050262,72.53869108936425,0.018846207996830344
0.5,172.0,5.147494476813453,74.53187006118135,0.018846207996830344
0.5,174.0,5.159055299214529,76.52577200783894,0.018846207996830344
0.5,176.0,5.170483995038151,78.52031174950055,0.018846207996830344
0.5,178.0,5.181783550292085,80.51541554057171,0.018846207996830344
0.5,180.0,5.19295685089021,82.5110193312241,0.018846207996830344
0.5,182.0,5.204006687076795,84.50706731523432,0.018846207996830344
0.5,184.0,5.214935757608986,86.50351071615779,0.018846207996830344
0.5,186.0,5.225746673713202,88.50030677151055,0.018846207996830344
