n_paths,maturity,mc_seed,mae,max_abs_error,mre_itm,mean_mc_standard_error,max_mc_standard_error,mc_time_sec,series_benchmark_time_sec
1000,0.5,20300701,0.6171006704493577,2.394202245739791,0.01952017222938553,0.6307464132812958,1.2709774792830542,0.004471916006878018,0.018846207996830344
1000,1.0,20300702,0.6555420505222596,3.2378164430480965,0.01899841242462795,0.9185320006326229,1.7970344000616374,0.003640500013716519,0.021945708082057536
1000,1.5,20300703,0.8062138951476985,3.324123778658688,0.021414691111767855,1.1416151628688875,2.1967566585259317,0.0037878340808674693,0.024901124997995794
1000,2.0,20300704,1.094230085259211,4.776596997007985,0.02522858352280409,1.3602817453974547,2.626329969559185,0.004079250036738813,0.027565875090658665
1000,2.5,20300705,1.1196275913110978,4.70329124022571,0.02126020717949831,1.5422883888532837,2.849163070067842,0.005699916975572705,0.030997165944427252
1000,3.0,20300706,1.4961648896637951,6.273712733493575,0.030614762764355163,1.7304570790273395,3.0664989345326763,0.0068590829614549875,0.057755416026338935
