remaining_maturity,eval_t,n_int,n_bd,train_seed,tune_seed,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,final_fit_time_sec,gpr_training_time_sec,gpr_pricing_time_sec,posterior_std_time_sec,total_gpr_price_time_sec,total_gpr_with_std_time_sec,series_benchmark_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
0.5,1.5,1700,1700,20290704,20290705,0.012064341197124956,0.04277617975552084,0.00024775412635796086,0.0010707008728631992,0.0016502148352622959,157.40746533300262,0.7058427500305697,158.1133080830332,0.0027769580483436584,0.20783362502697855,158.11608504108153,158.3239186661085,0.027374916011467576,True,Optimization terminated successfully.,90,168,0.014041647546256964
1.0,1.0,1700,1700,20290704,20290705,0.02442852757576882,0.102648416782813,0.0004256991521650967,0.0010579646016281958,0.0015838017689694273,157.40746533300262,0.7058427500305697,158.1133080830332,0.002424999955110252,0.2190192500129342,158.1157330829883,158.33475233300123,0.03250775008928031,True,Optimization terminated successfully.,90,168,0.014041647546256964
1.5,0.5,1700,1700,20290704,20290705,0.047542610744368136,0.1996843918767155,0.0008621017797162852,0.0011387395436065182,0.001811480529114419,157.40746533300262,0.7058427500305697,158.1133080830332,0.002617499907501042,0.21537641703616828,158.1159255829407,158.33130199997686,0.03655029193032533,True,Optimization terminated successfully.,90,168,0.014041647546256964
2.0,0.0,1700,1700,20290704,20290705,0.07850691768373781,0.28567045238865774,0.0014444255050288317,0.0021329681625257596,0.011166616716449494,157.40746533300262,0.7058427500305697,158.1133080830332,0.002423083991743624,0.20318279194179922,158.11573116702493,158.31891395896673,0.040885791066102684,True,Optimization terminated successfully.,90,168,0.014041647546256964
