maturity,S0,x0,reference_series,series_benchmark_time_sec
0.5,66.0,4.189654742026425,0.27872084214185555,0.026692250045016408
0.5,68.0,4.219507705176107,0.3817691329356478,0.026692250045016408
0.5,70.0,4.248495242049359,0.5158219846795502,0.026692250045016408
0.5,72.0,4.276666119016055,0.687349387767762,0.026692250045016408
0.5,74.0,4.30406509320417,0.9031991120799997,0.026692250045016408
0.5,76.0,4.330733340286331,1.1703628686384178,0.026692250045016408
0.5,78.0,4.356708826689592,1.4957150159125663,0.026692250045016408
0.5,80.0,4.382026634673881,1.8857451161951004,0.026692250045016408
0.5,82.0,4.406719247264253,2.346305794073656,0.026692250045016408
0.5,84.0,4.430816798843313,2.882394854627803,0.026692250045016408
0.5,86.0,4.454347296253507,3.4979861370878464,0.026692250045016408
0.5,88.0,4.477336814478207,4.195917970078078,0.026692250045016408
0.5,90.0,4.499809670330265,4.977842236848975,0.026692250045016408
0.5,92.0,4.5217885770490405,5.844231705409953,0.026692250045016408
0.5,94.0,4.543294782270004,6.794438965023309,0.026692250045016408
0.5,96.0,4.564348191467836,7.826797326145707,0.026692250045016408
0.5,98.0,4.584967478670572,8.938752445410538,0.026692250045016408
0.5,100.0,4.605170185988092,10.127013109764437,0.026692250045016408
0.5,102.0,4.624972813284271,11.387710315059412,0.026692250045016408
0.5,104.0,4.6443908991413725,12.716555208159466,0.026692250045016408
0.5,106.0,4.663439094112067,14.108988326882425,0.026692250045016408
0.5,108.0,4.68213122712422,15.560314600025473,0.026692250045016408
0.5,110.0,4.700480365792417,17.065820545558744,0.026692250045016408
0.5,112.0,4.718498871295094,18.620871876572654,0.026692250045016408
0.5,114.0,4.736198448394496,20.220991200200825,0.026692250045016408
0.5,116.0,4.7535901911063645,21.86191663534854,0.026692250045016408
0.5,118.0,4.770684624465665,23.539642982142908,0.026692250045016408
0.5,120.0,4.787491742782046,25.250447579292373,0.026692250045016408
0.5,122.0,4.804021044733257,26.990903231488726,0.026692250045016408
0.5,124.0,4.820281565605037,28.757880631334253,0.026692250045016408
0.5,126.0,4.836281906951478,30.5485425929669,0.026692250045016408
0.5,128.0,4.852030263919617,32.36033220688671,0.026692250045016408
0.5,130.0,4.867534450455582,34.19095675944178,0.026692250045016408
0.5,132.0,4.882801922586371,36.03836896948439,0.026692250045016408
0.5,134.0,4.897839799950911,37.90074680387911,0.026692250045016408
0.5,136.0,4.912654885736052,39.776472860137446,0.026692250045016408
0.5,138.0,4.927253685157205,41.66411405924076,0.026692250045016408
0.5,140.0,4.941642422609304,43.5624021802559,0.026692250045016408
0.5,142.0,4.955827057601261,45.47021559228258,0.026692250045016408
0.5,144.0,4.969813299576001,47.38656239751086,0.026692250045016408
0.5,146.0,4.983606621708336,49.31056508885026,0.026692250045016408
0.5,148.0,4.997212273764115,51.24144674286675,0.026692250045016408
0.5,150.0,5.0106352940962555,53.17851870941327,0.026692250045016408
0.5,152.0,5.0238805208462765,55.1211697191142,0.026692250045016408
0.5,154.0,5.0369526024136295,57.06885630483131,0.026692250045016408
0.5,156.0,5.049856007249537,59.021094419876334,0.026692250045016408
0.5,158.0,5.062595033026967,60.977452131034354,0.026692250045016408
0.5,160.0,5.075173815233827,62.93754326592785,0.026692250045016408
0.5,162.0,5.087596335232384,64.90102189988457,0.026692250045016408
0.5,164.0,5.099866427824199,66.8675775756962,0.026692250045016408
0.5,166.0,5.111987788356544,68.83693115930424,0.026692250045016408
0.5,168.0,5.123963979403259,70.80883124464373,0.026692250045016408
0.5,170.0,5.135798437050262,72.78305103101533,0.026692250045016408
0.5,172.0,5.147494476813453,74.75938560603612,0.026692250045016408
0.5,174.0,5.159055299214529,76.73764957619125,0.026692250045016408
0.5,176.0,5.170483995038151,78.71767499513054,0.026692250045016408
0.5,178.0,5.181783550292085,80.69930954709343,0.026692250045016408
0.5,180.0,5.19295685089021,82.6824149491827,0.026692250045016408
0.5,182.0,5.204006687076795,84.66686554171581,0.026692250045016408
0.5,184.0,5.214935757608986,86.65254704060229,0.026692250045016408
